/oikcom/,,0.657923,7.0.2RC1,1274,3668,250,35,300,58,28,14,30,,,,fe80::14f0:845:ee8a:2657,0.657488,2016-01-10T21:44:46+00:00
/oikcom/apis/oik-apis/,,0.616703,7.0.2RC1,1274,3678,250,35,300,58,28,14,28,,,,fe80::14f0:845:ee8a:2657,0.616637,2016-01-10T21:44:51+00:00
/oikcom/oik-plugins/oik-shortcode-server/,,2.369367,7.0.2RC1,1274,4043,255,35,325,58,28,14,50,,,,fe80::14f0:845:ee8a:2657,2.369302,2016-01-10T21:44:54+00:00
/oikcom/wordpress-plugins-from-oik-plugins/,,1.084478,7.0.2RC1,1274,3924,255,35,326,58,28,14,96,,,,fe80::14f0:845:ee8a:2657,1.084412,2016-01-10T21:44:55+00:00
/oikcom/oik-plugins/oik/,,10.175784,7.0.2RC1,1274,4084,255,35,330,58,28,14,78,,,,fe80::14f0:845:ee8a:2657,10.175717,2016-01-10T21:44:56+00:00
/oikcom/shortcodes/,,0.998444,7.0.2RC1,1274,3908,255,35,325,58,28,14,79,,,,fe80::14f0:845:ee8a:2657,0.998382,2016-01-10T21:44:56+00:00
/oikcom/oik-plugins/oik-bwtrace-debug-trace-for-wordpress/,,1.786629,7.0.2RC1,1274,3972,255,35,321,58,28,14,80,,,,fe80::14f0:845:ee8a:2657,1.786565,2016-01-10T21:44:58+00:00
/oikcom/apis/oik-shortcodes-apis/,,2.133444,7.0.2RC1,1274,3959,255,35,327,58,28,14,66,,,,fe80::14f0:845:ee8a:2657,2.133375,2016-01-10T21:45:00+00:00
/oikcom/oik-plugins/oik-weightcountry-shipping-pro/,,0.826895,7.0.2RC1,1274,3850,255,35,318,58,28,14,34,,,,fe80::14f0:845:ee8a:2657,0.826822,2016-01-10T21:45:01+00:00
/oikcom/oik-plugins/oik-nivo-slider-jquery-nivo-slider/,,1.102436,7.0.2RC1,1274,3895,255,35,320,58,28,14,91,,,,fe80::14f0:845:ee8a:2657,1.102365,2016-01-10T21:45:02+00:00
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/,,2.030901,7.0.2RC1,1274,4043,250,35,308,58,28,14,38,,,,fe80::14f0:845:ee8a:2657,2.030830,2016-01-10T21:45:04+00:00
/oikcom/oik-plugins/oik-clone-clone-your-wordpress-content/,,0.938238,7.0.2RC1,1274,3988,255,35,324,58,28,14,45,,,,fe80::14f0:845:ee8a:2657,0.938166,2016-01-10T21:45:05+00:00
/oikcom/home/,,0.211364,7.0.2RC1,1274,3593,250,35,286,58,28,14,9,,,,fe80::14f0:845:ee8a:2657,0.211281,2016-01-10T21:45:06+00:00
/oikcom/home-2/,,0.967022,7.0.2RC1,1274,3775,250,35,312,58,28,14,74,,,,fe80::14f0:845:ee8a:2657,0.966957,2016-01-10T21:45:07+00:00
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/trackback/,,0.262561,7.0.2RC1,1274,3594,250,35,287,58,28,14,7,,,,fe80::14f0:845:ee8a:2657,0.262469,2016-01-10T21:45:07+00:00
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/,,1.267191,7.0.2RC1,1274,3911,250,35,305,58,28,14,36,,,,fe80::14f0:845:ee8a:2657,1.267123,2016-01-10T21:45:08+00:00
/oikcom/oik-plugins/oik-weightcountry-shipping-woocommerce-extension/,,0.802522,7.0.2RC1,1274,3850,255,35,318,58,28,14,33,,,,fe80::14f0:845:ee8a:2657,0.802442,2016-01-10T21:45:09+00:00
/oikcom/oik-plugins/oik-fields-custom-post-type-field-apis/,,1.327038,7.0.2RC1,1274,3984,255,35,323,58,28,14,53,,,,fe80::14f0:845:ee8a:2657,1.326972,2016-01-10T21:45:10+00:00
/oikcom/oik-plugins/oik-types/,,0.815559,7.0.2RC1,1274,3869,255,35,318,58,28,14,35,,,,fe80::14f0:845:ee8a:2657,0.815494,2016-01-10T21:45:11+00:00
/oikcom/contact/,,0.192209,7.0.2RC1,1274,3593,250,35,286,58,28,14,10,,,,fe80::14f0:845:ee8a:2657,0.192132,2016-01-10T21:45:12+00:00
/oikcom/support/contact/,,0.553948,7.0.2RC1,1274,3698,250,35,305,58,28,14,25,,,,fe80::14f0:845:ee8a:2657,0.553884,2016-01-10T21:45:12+00:00
/oikcom/oik-plugins/privacy-policy-page-generator/,,0.752423,7.0.2RC1,1274,3850,255,35,318,58,28,14,31,,,,fe80::14f0:845:ee8a:2657,0.751993,2016-01-10T21:45:13+00:00
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/oik-nivo-slider-faq/oik-custom-image-link-url/,,0.865852,7.0.2RC1,1274,4018,255,35,326,58,28,14,70,,,,fe80::14f0:845:ee8a:2657,0.865787,2016-01-10T21:45:14+00:00
/oikcom/oik_file/feedoik-banner-feed-php/,,0.892503,7.0.2RC1,1274,3841,253,35,314,58,28,14,27,,,,fe80::14f0:845:ee8a:2657,0.892436,2016-01-10T21:45:15+00:00
/oikcom/wordpress-plugins-from-oik-plugins/free-oik-plugins/,,1.206114,7.0.2RC1,1274,3886,255,35,321,58,28,14,163,,,,fe80::14f0:845:ee8a:2657,1.206046,2016-01-10T21:45:16+00:00
/oikcom/oik-plugins/oik-bob-bing-wide-more-lazy-smart-shortcodes/,,0.811391,7.0.2RC1,1274,3928,255,35,319,58,28,14,32,,,,fe80::14f0:845:ee8a:2657,0.811326,2016-01-10T21:45:17+00:00
