/wordpress-plugins-from-oik-plugins/premium-oik-plugins/,,0.75860714912415,200,35001,723,14,9,3,15,84,,,,WP-Super-Cache,0.700,,0.714698,2016-01-10T23:29:46+00:00
/oik-plugins/oik-css/,,0.69964194297791,200,23831,518,15,9,1,1,59,,,,WP-Super-Cache,0.644,,0.658830,2016-01-10T23:29:47+00:00
/wordpress-plugins-from-oik-plugins/oik-base-plugin/oik-jquery-library/jquery-fancybox/jquery-fancybox-with-nivo-slider/,,0.80517196655273,200,36309,665,18,17,2,7,87,,,,WP-Super-Cache,0.743,,0.763619,2016-01-10T23:29:48+00:00
/oik-plugins/oik-bbpress-strip-tags-from-bbpress-forum-title-tooltips/,,0.84189915657043,200,23666,510,15,9,1,1,52,,,,WP-Super-Cache,0.788,,0.805608,2016-01-10T23:29:49+00:00
/wordpress-plugins-from-oik-plugins/oik-base-plugin/,,0.75593900680542,200,29429,594,14,9,1,6,78,,,,WP-Super-Cache,0.706,,0.719446,2016-01-10T23:29:49+00:00
/oik-plugins/oik-buddypress-signup-email/,,0.66293787956238,200,22572,491,15,9,1,1,49,,,,WP-Super-Cache,0.614,,0.628504,2016-01-10T23:29:50+00:00
/oik-plugins/oik-rwd/,,1.2462139129639,200,22588,493,15,9,1,1,52,,,,WP-Super-Cache,1.196,,1.210367,2016-01-10T23:29:51+00:00
/oik_api/e/,,1.3846569061279,200,25439,619,15,10,1,0,62,,,,WP-Super-Cache,1.330,,1.346921,2016-01-10T23:29:53+00:00
/examples/,,0.77902007102966,200,33172,696,14,11,1,5,99,,,,WP-Super-Cache,0.725,,0.739671,2016-01-10T23:29:53+00:00
/oik-plugins/us-tides/,,0.81072592735291,200,27455,636,15,9,1,1,59,,,,WP-Super-Cache,0.759,,0.773820,2016-01-10T23:29:54+00:00
/2012/12/fix-for-warning-json_encode-expects-exactly-1-parameter-2-given/,,0.66412615776062,200,20735,406,14,10,1,0,42,,,,WP-Super-Cache,0.607,,0.626315,2016-01-10T23:29:55+00:00
/oik-plugins/diy-oik/,,2.2235939502716,200,25488,594,15,9,1,1,55,,,,WP-Super-Cache,2.170,,2.185475,2016-01-10T23:29:57+00:00
/oik/,,1.1058738231659,200,64845,1620,16,11,1,22,194,,,,WP-Super-Cache,1.043,,1.058611,2016-01-10T23:29:58+00:00
/oik-plugins/oik-testimonials/,,0.72550797462463,200,27983,655,15,12,2,1,54,,,,WP-Super-Cache,0.670,,0.685022,2016-01-10T23:29:59+00:00
/about-oik-plugins-lazy-smart-shortcodes/smart-shortcodes/,,0.52209901809692,200,20405,397,14,9,1,0,43,,,,WP-Super-Cache,0.468,,0.483252,2016-01-10T23:29:59+00:00
/apis/oik-trace-apis/,,0.84172606468201,200,27438,603,14,9,1,1,94,,,,WP-Super-Cache,0.786,,0.801007,2016-01-10T23:30:00+00:00
/oik-plugins/oik-edd/,,0.88121008872986,200,23483,528,15,9,1,1,50,,,,WP-Super-Cache,0.822,,0.839197,2016-01-10T23:30:01+00:00
/about-oik-plugins-lazy-smart-shortcodes/lazy-shortcodes/,,0.52466797828674,200,19697,381,14,9,1,0,41,,,,WP-Super-Cache,0.475,,0.490720,2016-01-10T23:30:02+00:00
/contact/sitemap/,,2.4111630916595,200,109764,2319,14,9,1,5,474,,,,WP-Super-Cache,2.111,,2.126483,2016-01-10T23:30:04+00:00
/oik-plugins/oik-plugins-wordpress-plugins-server/,,0.99895477294922,200,28305,635,15,9,2,1,61,,,,WP-Super-Cache,0.944,,0.960634,2016-01-10T23:30:05+00:00
/oik-plugins/oik-ms-oik-multisite-shortcodes/,,0.68214821815491,200,23241,516,15,9,1,1,52,,,,WP-Super-Cache,0.631,,0.645563,2016-01-10T23:30:06+00:00
/oik_api/p/,,1.8296291828156,200,27601,716,15,10,1,0,68,,,,WP-Super-Cache,1.776,,1.791529,2016-01-10T23:30:08+00:00
/oik-plugins/oik-read-progressively-reveal-content/,,0.88422298431396,200,24384,532,15,13,1,1,52,,,,WP-Super-Cache,0.792,,0.844908,2016-01-10T23:30:09+00:00
/oik-plugins/oik-themes-wordpress-themes-server/,,0.72287106513977,200,26443,622,15,9,1,1,56,,,,WP-Super-Cache,0.669,,0.684216,2016-01-10T23:30:09+00:00
/oik-plugins/oik-sc-help-shortcode-help-shortcodes/,,0.71717190742493,200,23535,510,15,9,1,1,52,,,,WP-Super-Cache,0.664,,0.679679,2016-01-10T23:30:10+00:00
/oik-plugins/oik-debug-filters/,,0.68926000595093,200,23756,517,15,9,1,1,53,,,,WP-Super-Cache,0.636,,0.651148,2016-01-10T23:30:11+00:00
/tag/register/,,0.13712501525879,200,19930,4,0,0,0,0,0,,,,,,,0.13712501525879,2016-01-10T23:30:11+00:00
/oik-plugins/oik-responsive-menu-jquery-responsive-menu/,,0.84276390075684,200,22914,487,15,9,1,1,49,,,,WP-Super-Cache,0.787,,0.803207,2016-01-10T23:30:12+00:00
/oik-plugins/oik-email-signature/,,0.69106817245483,200,23370,499,15,9,2,0,52,,,,WP-Super-Cache,0.639,,0.653484,2016-01-10T23:30:12+00:00
/oik-plugins/oik-infusionsoft-sign-up-form/,,0.67949509620667,200,24079,519,15,9,1,1,53,,,,WP-Super-Cache,0.625,,0.640446,2016-01-10T23:30:13+00:00
/oik-plugins/oik-video-bw_video-shortcode/,,0.6984498500824,200,22414,490,15,9,1,1,50,,,,WP-Super-Cache,0.645,,0.660373,2016-01-10T23:30:14+00:00
/oik-plugins/oik-clone-clone-your-wordpress-content/index.php,,0.31389403343201,200,30234,785,15,9,1,1,59,,,,WP-Super-Cache,0.860,,0.31389403343201,2016-01-10T23:30:14+00:00
/oik-plugins/oik-dates-custom-date-fields/,,0.80475997924805,200,23222,512,15,9,1,1,53,,,,WP-Super-Cache,0.761,,0.772840,2016-01-10T23:30:15+00:00
/oik-plugins/oik-mshot/,,0.67792892456055,200,23946,565,15,9,1,2,51,,,,WP-Super-Cache,0.627,,0.641951,2016-01-10T23:30:16+00:00
/wordpress-plugins-from-oik-plugins/oik-base-plugin-2/oik-changelog/,,0.79993104934692,200,27451,668,14,9,1,2,62,,,,WP-Super-Cache,0.517,,0.530792,2016-01-10T23:30:16+00:00
/oik-plugins/oik-blogger-redirect/,,0.67379188537598,200,23535,516,15,9,1,1,52,,,,WP-Super-Cache,0.624,,0.638674,2016-01-10T23:30:17+00:00
/oik-plugins/oik-woo/,,0.82578492164612,200,21965,485,15,9,1,0,47,,,,WP-Super-Cache,0.772,,0.788910,2016-01-10T23:30:18+00:00
/oik-plugins/oik-sidebar-widget-wrangler-for-artisteer-themes/,,0.66204595565796,200,22546,483,15,9,1,1,49,,,,WP-Super-Cache,0.611,,0.625944,2016-01-10T23:30:19+00:00
/oik-plugins/oik-header-custom-header-image/,,0.68000912666321,200,24814,552,17,13,1,2,50,,,,WP-Super-Cache,0.628,,0.642621,2016-01-10T23:30:19+00:00
/oik-plugins/oik-batch/,,0.68551707267761,200,23570,549,15,9,1,1,53,,,,WP-Super-Cache,0.632,,0.646801,2016-01-10T23:30:20+00:00
/oik_api/oik_attachment_fields_to_save/,,1.4513931274414,200,23248,595,15,10,1,0,44,,,,WP-Super-Cache,1.395,,1.412191,2016-01-10T23:30:21+00:00
/oik-plugins/oik-tunes/,,0.66351318359375,200,21900,487,15,9,1,1,49,,,,WP-Super-Cache,0.611,,0.625578,2016-01-10T23:30:22+00:00
/2014/10/fix-unresponsive-menu-button-child-themes-twentytwelve/,,1.3966679573059,200,28669,730,15,9,2,3,49,,,,WP-Super-Cache,1.338,,1.354479,2016-01-10T23:30:23+00:00
/oik-plugins/oik-popup-time-delayed-slide-content/,,0.85495185852051,200,23932,516,15,9,1,1,53,,,,WP-Super-Cache,0.797,,0.813539,2016-01-10T23:30:24+00:00
/oik-plugins/oik-window-width/,,0.66641998291016,200,22184,484,15,9,1,1,49,,,,WP-Super-Cache,0.612,,0.626876,2016-01-10T23:30:25+00:00
/oik-plugins/oik-post-type-support/,,0.69698810577393,200,23518,516,15,9,1,1,54,,,,WP-Super-Cache,0.647,,0.662219,2016-01-10T23:30:26+00:00
/oik-plugins/oik-presentation/,,0.84272813796997,200,22719,517,15,9,1,1,51,,,,WP-Super-Cache,0.791,,0.807148,2016-01-10T23:30:26+00:00
/oik-plugins/oik-squeeze/,,0.67428708076477,200,23466,517,15,9,1,1,51,,,,WP-Super-Cache,0.625,,0.639710,2016-01-10T23:30:27+00:00
/oik_api/button/,,0.87321496009827,200,26215,783,14,10,1,0,60,,,,WP-Super-Cache,0.824,,0.836562,2016-01-10T23:30:28+00:00
/apple-touch-icon.png,,0.47382688522339,404,0,0,0,0,0,0,0,,,,,,,0.47382688522339,2016-01-10T23:30:28+00:00
/oik-plugins/oik-fum-flexible-update-manager/,,0.72320795059204,200,23936,517,15,9,1,1,54,,,,WP-Super-Cache,0.662,,0.676846,2016-01-10T23:30:29+00:00
/oik-plugins/foobar-least-amazing-plugin-world/,,0.67241096496582,200,22212,481,15,9,1,1,49,,,,WP-Super-Cache,0.610,,0.625361,2016-01-10T23:30:30+00:00
/oik-plugins/wordpress-core-functionality/,,0.67626905441284,200,23012,514,15,9,1,0,54,,,,WP-Super-Cache,0.616,,0.630814,2016-01-10T23:30:31+00:00
/wp-content/themes/genesis-oik/images/ui-bg_glass_65_ffffff_1x400.png,,0.49001812934875,404,0,0,0,0,0,0,0,,,,,,,0.49001812934875,2016-01-10T23:30:31+00:00
/wp-content/themes/genesis-oik/images/ui-bg_flat_75_ffffff_40x100.png,,0.47546577453613,404,0,0,0,0,0,0,0,,,,,,,0.47546577453613,2016-01-10T23:30:32+00:00
/wp-content/themes/genesis-oik/images/ui-bg_glass_75_e6e6e6_1x400.png,,0.51877593994141,404,0,0,0,0,0,0,0,,,,,,,0.51877593994141,2016-01-10T23:30:32+00:00
/oik_shortcodes/bw_navi/,,0.7304790019989,200,29285,764,14,9,1,0,84,,,,WP-Super-Cache,0.677,,0.691486,2016-01-10T23:30:33+00:00
/downloads/multi-rate-weightcountry-shipping-for-woocommerce/,,0.57457995414734,200,22440,476,14,9,1,1,47,,,,WP-Super-Cache,0.521,,0.537008,2016-01-10T23:30:33+00:00
