/oikcom/,,1.096727,7.0.7,1285,3296,238,35,260,56,25,11,87,0.56082844734192,,,fe80::81f6:79f2:5843:a830,1.096678,2016-12-28T16:33:12+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik/,,1.049481,7.0.7,1285,3517,239,35,271,56,25,11,71,0.18297028541565,,,fe80::81f6:79f2:5843:a830,1.049433,2016-12-28T16:33:13+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/apis/oik-apis/,,0.491597,7.0.7,1285,3196,238,35,248,56,25,11,43,0.12689614295959,,,fe80::81f6:79f2:5843:a830,0.491551,2016-12-28T16:33:13+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-shortcode-server/,,0.605686,7.0.7,1285,3459,238,35,264,56,25,11,58,0.24170422554016,,,fe80::81f6:79f2:5843:a830,0.605638,2016-12-28T16:33:14+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wordpress-plugins-from-oik-plugins/,,0.704679,7.0.7,1285,3276,238,35,256,56,25,11,98,0.28237533569336,,,fe80::81f6:79f2:5843:a830,0.704631,2016-12-28T16:33:15+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/shortcodes/,,0.729344,7.0.7,1285,3360,238,35,263,56,25,11,83,0.26631951332092,,,fe80::81f6:79f2:5843:a830,0.729294,2016-12-28T16:33:15+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-bwtrace-debug-trace-for-wordpress/,,1.428976,7.0.7,1285,3469,238,35,262,56,25,11,82,0.97858572006226,,,fe80::81f6:79f2:5843:a830,1.428926,2016-12-28T16:33:17+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/apis/oik-shortcodes-apis/,,0.813257,7.0.7,1285,3396,238,35,264,56,25,11,64,0.39308524131775,,,fe80::81f6:79f2:5843:a830,0.813210,2016-12-28T16:33:18+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-weightcountry-shipping-pro/,,0.541173,7.0.7,1285,3365,238,35,262,56,25,11,57,0.19046497344971,,,fe80::81f6:79f2:5843:a830,0.541123,2016-12-28T16:33:18+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-nivo-slider-jquery-nivo-slider/,,0.694691,7.0.7,1285,3379,238,35,261,56,25,11,104,0.26792597770691,,,fe80::81f6:79f2:5843:a830,0.694646,2016-12-28T16:33:19+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/,,1.091339,7.0.7,1285,3448,241,35,257,56,25,11,53,0.71274518966675,,,fe80::81f6:79f2:5843:a830,1.091290,2016-12-28T16:33:20+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-clone-clone-your-wordpress-content/,,0.561080,7.0.7,1285,3472,238,35,265,56,25,11,55,0.17557764053345,,,fe80::81f6:79f2:5843:a830,0.561031,2016-12-28T16:33:21+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/home/,,0.740187,7.0.7,1285,3389,238,35,260,56,25,11,101,0.30327725410461,,,fe80::81f6:79f2:5843:a830,0.740139,2016-12-28T16:33:22+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-weightcountry-shipping-woocommerce-extension/,,0.527279,7.0.7,1285,3365,238,35,262,56,25,11,58,0.17507481575012,,,fe80::81f6:79f2:5843:a830,0.527231,2016-12-28T16:33:22+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-fields-custom-post-type-field-apis/,,0.540299,7.0.7,1285,3451,238,35,263,56,25,11,64,0.19028234481812,,,fe80::81f6:79f2:5843:a830,0.540251,2016-12-28T16:33:23+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-types/,,0.520922,7.0.7,1285,3353,238,35,259,56,25,11,50,0.1674976348877,,,fe80::81f6:79f2:5843:a830,0.520874,2016-12-28T16:33:23+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/privacy-policy-page-generator/,,0.491676,7.0.7,1285,3334,238,35,259,56,25,11,46,0.16167998313904,,,fe80::81f6:79f2:5843:a830,0.491627,2016-12-28T16:33:24+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/oik-nivo-slider-faq/oik-custom-image-link-url/,,0.479108,7.0.7,1285,3466,238,35,264,56,25,11,54,0.13613820075989,,,fe80::81f6:79f2:5843:a830,0.479059,2016-12-28T16:33:24+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik_file/feedoik-banner-feed-php/,,0.776728,7.0.7,1285,3388,242,35,265,56,25,11,43,0.42682957649231,,,fe80::81f6:79f2:5843:a830,0.776680,2016-12-28T16:33:25+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wordpress-plugins-from-oik-plugins/free-oik-plugins/,,0.869571,7.0.7,1285,3452,238,35,263,56,25,11,162,0.32838916778564,,,fe80::81f6:79f2:5843:a830,0.869524,2016-12-28T16:33:26+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-bob-bing-wide-more-lazy-smart-shortcodes/,,0.522541,7.0.7,1285,3412,238,35,260,56,25,11,46,0.16433954238892,,,fe80::81f6:79f2:5843:a830,0.522492,2016-12-28T16:33:27+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/,,0.717870,7.0.7,1285,3351,238,35,257,56,25,11,97,0.25024390220642,,,fe80::81f6:79f2:5843:a830,0.717824,2016-12-28T16:33:27+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik_api/bw_trace2/,,1.057269,7.0.7,1285,3436,244,35,268,56,25,11,50,0.68093657493591,,,fe80::81f6:79f2:5843:a830,1.057220,2016-12-28T16:33:28+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/apis/plugins/action-filter-hooks/,,0.519396,7.0.7,1285,3214,238,35,251,56,25,11,51,0.19283938407898,,,fe80::81f6:79f2:5843:a830,0.519350,2016-12-28T16:33:29+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/cookie-cat-tabulate-your-website-cookies/,,0.489475,7.0.7,1285,3364,238,35,261,56,25,11,50,0.17996549606323,,,fe80::81f6:79f2:5843:a830,0.489427,2016-12-28T16:33:29+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-batchmove/,,0.428991,7.0.7,1285,3328,238,35,259,56,25,11,46,0.1631441116333,,,fe80::81f6:79f2:5843:a830,0.428944,2016-12-28T16:33:30+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wordpress-plugins-from-oik-plugins/wordpress-plugins/oik-nivo-slider/nivo-settings/,,0.438057,7.0.7,1285,3357,239,35,262,56,25,11,49,0.13191318511963,,,fe80::81f6:79f2:5843:a830,0.438008,2016-12-28T16:33:30+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/2014/12/pagination-not-working-properly-wordpress-4-1/,,0.486074,7.0.7,1285,3231,238,35,250,56,25,11,57,0.21709728240967,,,fe80::81f6:79f2:5843:a830,0.486027,2016-12-28T16:33:31+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/about-oik-plugins-lazy-smart-shortcodes/,,0.406815,7.0.7,1285,3421,239,35,265,56,25,11,45,0.12695026397705,,,fe80::81f6:79f2:5843:a830,0.406763,2016-12-28T16:33:31+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/support/stay-informed/,,0.448822,7.0.7,1285,3148,238,35,245,56,25,11,42,0.12705516815186,,,fe80::81f6:79f2:5843:a830,0.448774,2016-12-28T16:33:32+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-lib-shared-library-management/,,0.600669,7.0.7,1285,3325,238,35,258,56,25,11,46,0.16216087341309,,,fe80::81f6:79f2:5843:a830,0.600623,2016-12-28T16:33:33+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/support/contact/contact-us/,,0.509996,7.0.7,1285,3451,238,35,267,56,25,11,46,0.12827658653259,,,fe80::81f6:79f2:5843:a830,0.509950,2016-12-28T16:33:33+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/tutorials/,,0.632852,7.0.7,1285,3401,238,35,267,56,25,11,77,0.18517017364502,,,fe80::81f6:79f2:5843:a830,0.632803,2016-12-28T16:33:34+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/apis/,,0.674032,7.0.7,1285,3244,238,35,254,56,25,11,111,0.25285768508911,,,fe80::81f6:79f2:5843:a830,0.673986,2016-12-28T16:33:35+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wp-content/themes/genesis-oik/images/ui-icons_454545_256x240.png,,0.507506,7.0.7,1285,3151,240,35,248,56,25,11,34,0.11253523826599,,,fe80::81f6:79f2:5843:a830,0.507461,2016-12-28T16:33:35+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/blog/,,0.648996,7.0.7,1285,3249,238,35,249,56,25,11,70,0.18465328216553,,,fe80::81f6:79f2:5843:a830,0.648949,2016-12-28T16:33:36+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik_api/bw_array_get/,,0.860932,7.0.7,1285,3399,243,35,267,56,25,11,46,0.45882320404053,,,fe80::81f6:79f2:5843:a830,0.860885,2016-12-28T16:33:37+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-user/,,0.461398,7.0.7,1285,3452,238,35,261,56,25,11,51,0.18731498718262,,,fe80::81f6:79f2:5843:a830,0.461349,2016-12-28T16:33:37+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wordpress-plugins-from-oik-plugins/oik-base-plugin-2/oik-faq/,,0.480926,7.0.7,1285,3493,238,35,267,56,25,11,60,0.18499374389648,,,fe80::81f6:79f2:5843:a830,0.480878,2016-12-28T16:33:38+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/external-link-warning-jquery/,,0.485527,7.0.7,1285,3353,238,35,259,56,25,11,50,0.18087530136108,,,fe80::81f6:79f2:5843:a830,0.485480,2016-12-28T16:33:38+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/bbboing/,,0.441106,7.0.7,1285,3351,239,35,263,56,25,11,48,0.18000173568726,,,fe80::81f6:79f2:5843:a830,0.441059,2016-12-28T16:33:39+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wordpress-plugins-from-oik-plugins/premium-oik-plugins/,,0.580056,7.0.7,1285,3241,238,35,252,56,25,11,100,0.22976422309875,,,fe80::81f6:79f2:5843:a830,0.580009,2016-12-28T16:33:39+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-css/,,0.454942,7.0.7,1285,3423,238,35,262,56,25,11,48,0.18274903297424,,,fe80::81f6:79f2:5843:a830,0.454894,2016-12-28T16:33:40+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wordpress-plugins-from-oik-plugins/oik-base-plugin/oik-jquery-library/jquery-fancybox/jquery-fancybox-with-nivo-slider/,,0.441884,7.0.7,1285,3485,238,35,266,56,25,11,65,0.15249991416931,,,fe80::81f6:79f2:5843:a830,0.441835,2016-12-28T16:33:40+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-bbpress-strip-tags-from-bbpress-forum-title-tooltips/,,0.429075,7.0.7,1285,3374,238,35,260,56,25,11,49,0.16328811645508,,,fe80::81f6:79f2:5843:a830,0.429029,2016-12-28T16:33:41+00:00,WordPress/4.6; http://qw/wordpress,GET
