/oikcom/,,0.888226,7.0.7,1285,3325,250,35,276,56,25,11,91,0.23151755332947,,,fe80::81f6:79f2:5843:a830,0.888179,2016-12-28T16:20:22+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik/,,0.954329,7.0.7,1285,3546,252,35,288,56,25,11,72,0.18805980682373,,,fe80::81f6:79f2:5843:a830,0.954279,2016-12-28T16:20:23+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/apis/oik-apis/,,0.378796,7.0.7,1285,3225,242,35,254,56,25,11,44,0.13256931304932,,,fe80::81f6:79f2:5843:a830,0.378748,2016-12-28T16:20:23+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-shortcode-server/,,0.512285,7.0.7,1285,3488,242,35,270,56,25,11,59,0.21461915969849,,,fe80::81f6:79f2:5843:a830,0.512235,2016-12-28T16:20:24+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/wordpress-plugins-from-oik-plugins/,,0.688526,7.0.7,1285,3305,242,35,262,56,25,11,99,0.28004384040833,,,fe80::81f6:79f2:5843:a830,0.688479,2016-12-28T16:20:25+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/shortcodes/,,0.652658,7.0.7,1285,3389,242,35,269,56,25,11,84,0.26017498970032,,,fe80::81f6:79f2:5843:a830,0.652612,2016-12-28T16:20:25+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-bwtrace-debug-trace-for-wordpress/,,1.328435,7.0.7,1285,3498,242,35,268,56,25,11,83,0.97418618202209,,,fe80::81f6:79f2:5843:a830,1.328386,2016-12-28T16:20:27+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/apis/oik-shortcodes-apis/,,0.772032,7.0.7,1285,3425,242,35,270,56,25,11,65,0.40894150733948,,,fe80::81f6:79f2:5843:a830,0.771986,2016-12-28T16:20:28+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-weightcountry-shipping-pro/,,0.505136,7.0.7,1285,3394,242,35,268,56,25,11,58,0.21163511276245,,,fe80::81f6:79f2:5843:a830,0.505089,2016-12-28T16:20:28+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-nivo-slider-jquery-nivo-slider/,,0.634256,7.0.7,1285,3408,242,35,267,56,25,11,105,0.26907110214233,,,fe80::81f6:79f2:5843:a830,0.634205,2016-12-28T16:20:29+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/2014/04/implement-missing-sociable-shortcode-functions-php/,,1.041061,7.0.7,1285,3477,245,35,263,56,25,11,55,0.74743914604187,,,fe80::81f6:79f2:5843:a830,1.041013,2016-12-28T16:20:30+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-clone-clone-your-wordpress-content/,,0.504475,7.0.7,1285,3501,242,35,271,56,25,11,56,0.1736319065094,,,fe80::81f6:79f2:5843:a830,0.504426,2016-12-28T16:20:30+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/home/,,0.677309,7.0.7,1285,3418,242,35,266,56,25,11,102,0.30692338943481,,,fe80::81f6:79f2:5843:a830,0.677260,2016-12-28T16:20:31+00:00,WordPress/4.6; http://qw/wordpress,GET
/oikcom/oik-plugins/oik-weightcountry-shipping-woocommerce-extension/,,0.472502,7.0.7,1285,3394,242,35,268,56,25,11,59,0.1823513507843,,,fe80::81f6:79f2:5843:a830,0.472453,2016-12-28T16:20:32+00:00,WordPress/4.6; http://qw/wordpress,GET
