<=1,34,11.971830985915,29,9.8639455782313,34,12.014134275618,104,12.220916568743
<=2,141,49.647887323944,99,33.673469387755,181,63.957597173145,548,64.394829612221
<=3,81,28.521126760563,129,43.877551020408,49,17.314487632509,141,16.568742655699
<=4,12,4.2253521126761,20,6.8027210884354,10,3.5335689045936,32,3.7602820211516
<=5,6,2.112676056338,5,1.7006802721088,4,1.4134275618375,11,1.2925969447709
>5,10,3.5211267605634,12,4.0816326530612,5,1.7667844522968,15,1.7626321974148
